url,_id,Datetime,tweetId,content,userId,username,retweetCount,media,renderedContent,likeCount,lang,source,sourceLabel,mentionedUsers,coordinates,place,outlinks,inReplyToTweetId,inReplyToUser,hashtags,cashtags
https://twitter.com/AndrePitre_LUX/status/1580734037772992512,63d272084416ea26bb4a761b,2022-10-14 01:35:37,1580734037772992512,"La corruption de notre système de santé.  Une discussion avec l'infirmière Nordia German de Canadian Frontline Nurses.

rumble.com/v1nueym-la-cor…",2824710679,AndrePitre_LUX,4,[],"La corruption de notre système de santé.  Une discussion avec l'infirmière Nordia German de Canadian Frontline Nurses.

rumble.com/v1nueym-la-cor…",13,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'rumble.com/v1nueym-la-cor…', 'url': 'https://rumble.com/v1nueym-la-corruption-de-notre-systme-de-sant-entrevue-avec-nordia-german-de-canadi.html', 'tcourl': 'https://t.co/5rCmqEtid6', 'indices': [120, 143]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1580729292308504576,63d272084416ea26bb4a761c,2022-10-14 01:16:46,1580729292308504576,"@perseveranceRLZ @RoshdyYann vous invitez les gens à écouter deux incels à potentiel violent.  Vous faites vraiment de la pub à des gens qui risquent d'endoctriner d'autres incels pour qu'ils deviennent violents?  Ah ok vous êtes intervenante, vous vous créez de la job comme le font les avocats et les juges.",2824710679,AndrePitre_LUX,2,[],"@perseveranceRLZ @RoshdyYann vous invitez les gens à écouter deux incels à potentiel violent.  Vous faites vraiment de la pub à des gens qui risquent d'endoctriner d'autres incels pour qu'ils deviennent violents?  Ah ok vous êtes intervenante, vous vous créez de la job comme le font les avocats et les juges.",28,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'perseveranceRLZ', 'id': 1349158977024700416, 'displayname': 'Alice in Conspiland'}, {'username': 'RoshdyYann', 'id': 1431272878159302664, 'displayname': 'Yann Roshdy luxmedia.info et yannroshdy.com'}]",[],[],[],1.5806825685001298e+18,"[{'username': 'perseveranceRLZ', 'id': 1349158977024700416, 'displayname': 'Alice in Conspiland', 'rawDescription': None, 'renderedDescription': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'protected': None}]",,
https://twitter.com/AndrePitre_LUX/status/1580727788838957056,63d272084416ea26bb4a761d,2022-10-14 01:10:48,1580727788838957056,"@RoshdyYann @perseveranceRLZ @rawwunderground @RasmussenAgora lorsque les gens n'ont pas de QI, ils tombent dans la vulgarité.",2824710679,AndrePitre_LUX,0,[],"@RoshdyYann @perseveranceRLZ @rawwunderground @RasmussenAgora lorsque les gens n'ont pas de QI, ils tombent dans la vulgarité.",5,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'RoshdyYann', 'id': 1431272878159302664, 'displayname': 'Yann Roshdy luxmedia.info et yannroshdy.com'}, {'username': 'perseveranceRLZ', 'id': 1349158977024700416, 'displayname': 'Alice in Conspiland'}, {'username': 'RasmussenAgora', 'id': 1515359779862065162, 'displayname': 'Samuel Pierre-Alexandre Rasmussen'}]",[],[],[],1.5806986423313572e+18,"[{'username': 'RoshdyYann', 'id': 1431272878159302664, 'displayname': 'Yann Roshdy luxmedia.info et yannroshdy.com', 'rawDescription': None, 'renderedDescription': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'protected': None}]",,
https://twitter.com/AndrePitre_LUX/status/1580614692363329537,63d272084416ea26bb4a761e,2022-10-13 17:41:23,1580614692363329537,"Yann Roshdy débute son podcast dans quelques minutes.  Le sujet: guide du chasseur cueilleur du 21ème siècle. @RoshdyYann 

luxmedia.info/emissions/en-d… https://t.co/FMOs7WMFBn",2824710679,AndrePitre_LUX,1,['https://pbs.twimg.com/media/Fe94oP9XoAAagaQ?format=jpg&name=large'],"Yann Roshdy débute son podcast dans quelques minutes.  Le sujet: guide du chasseur cueilleur du 21ème siècle. @RoshdyYann 

luxmedia.info/emissions/en-d… https://t.co/FMOs7WMFBn",5,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'RoshdyYann', 'id': 1431272878159302664, 'displayname': 'Yann Roshdy luxmedia.info et yannroshdy.com'}]",[],[],"[{'text': 'luxmedia.info/emissions/en-d…', 'url': 'https://luxmedia.info/emissions/en-direct-de-la-revolution-culturelle-13-oct-2022-guide-du-chasseur-cueilleur-du-21e-siecle', 'tcourl': 'https://t.co/zX3bNWVRWF', 'indices': [124, 147]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1580550501846110209,63d272084416ea26bb4a761f,2022-10-13 13:26:19,1580550501846110209,"Aujourd'hui je reçois l'infirmière Nordia German qui nous parlera entre autres des conditions de travail du personnel de la santé.  Les psychopathes semblent avoir perdu le contrôle de la vente de poison.  

luxmedia.info/emissions/rein…

GRATUIT SUR YOUTUBE: youtu.be/dHI8hyk8LV0 https://t.co/ti1TKlahOQ",2824710679,AndrePitre_LUX,14,['https://pbs.twimg.com/media/Fe8-SJgXgAEOpw6?format=jpg&name=large'],"Aujourd'hui je reçois l'infirmière Nordia German qui nous parlera entre autres des conditions de travail du personnel de la santé.  Les psychopathes semblent avoir perdu le contrôle de la vente de poison.  

luxmedia.info/emissions/rein…

GRATUIT SUR YOUTUBE: youtu.be/dHI8hyk8LV0 https://t.co/ti1TKlahOQ",26,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/rein…', 'url': 'https://luxmedia.info/emissions/reinformation-13-10-2022-les-vendeurs-de-vaccins-ont-perdu-le-controle-de-leur-clientele', 'tcourl': 'https://t.co/V8uBAsu6Dh', 'indices': [208, 231]}, {'text': 'youtu.be/dHI8hyk8LV0', 'url': 'https://youtu.be/dHI8hyk8LV0', 'tcourl': 'https://t.co/GJEidTENjY', 'indices': [254, 277]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1580334876183908352,63d272084416ea26bb4a7620,2022-10-12 23:09:30,1580334876183908352,"Est-ce que Kanye West est le leader d'une révolution afro-américaine aux États-Unis?

odysee.com/@lestu-dio:d/E…",2824710679,AndrePitre_LUX,2,[],"Est-ce que Kanye West est le leader d'une révolution afro-américaine aux États-Unis?

odysee.com/@lestu-dio:d/E…",13,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'odysee.com/@lestu-dio:d/E…', 'url': 'https://odysee.com/@lestu-dio:d/EXTRAIT20221012B:a', 'tcourl': 'https://t.co/keDHR7s6a0', 'indices': [86, 109]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1580207194825707520,63d272084416ea26bb4a7621,2022-10-12 14:42:08,1580207194825707520,"""Le port du masque obligatoire à l'étude"".  Ils étudient pour voir si ça va passer dans la population.  Ils savent que le masque ne fonctionne pas.  En passant au Québec ça va passer à 100 miles à l'heure.

francetvinfo.fr/sante/maladie/…",2824710679,AndrePitre_LUX,32,[],"""Le port du masque obligatoire à l'étude"".  Ils étudient pour voir si ça va passer dans la population.  Ils savent que le masque ne fonctionne pas.  En passant au Québec ça va passer à 100 miles à l'heure.

francetvinfo.fr/sante/maladie/…",63,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'francetvinfo.fr/sante/maladie/…', 'url': 'https://www.francetvinfo.fr/sante/maladie/coronavirus/masques-sanitaires/covid-19-le-retour-du-masque-obligatoire-a-l-etude_5397007.html', 'tcourl': 'https://t.co/MnOZCgx6U3', 'indices': [207, 230]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1580188371405586435,63d272084416ea26bb4a7622,2022-10-12 13:27:20,1580188371405586435,"Je serai en direct à MIDI avec @RoshdyYann pour notre émission de réinformation.  Biden et la menace d'une guerre nucléaire; des athlètes féminines expulsées de leur vestiaire; des aveux troublants de Pfizer.

luxmedia.info/emissions/rein…

Gratuit sur Youtube: youtu.be/rWRjm8ydtgc https://t.co/c7eAsywfMM",2824710679,AndrePitre_LUX,5,['https://pbs.twimg.com/media/Fe301EdWQAIWVmR?format=jpg&name=large'],"Je serai en direct à MIDI avec @RoshdyYann pour notre émission de réinformation.  Biden et la menace d'une guerre nucléaire; des athlètes féminines expulsées de leur vestiaire; des aveux troublants de Pfizer.

luxmedia.info/emissions/rein…

Gratuit sur Youtube: youtu.be/rWRjm8ydtgc https://t.co/c7eAsywfMM",8,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'RoshdyYann', 'id': 1431272878159302664, 'displayname': 'Yann Roshdy luxmedia.info et yannroshdy.com'}]",[],[],"[{'text': 'luxmedia.info/emissions/rein…', 'url': 'https://luxmedia.info/emissions/reinformation-12-10-2022-biden-et-la-menace-d-une-guerre-nucleaire-pfizer-avoue-que-son-vaccin-ne-fonctionne-pas', 'tcourl': 'https://t.co/dCIE99yjRc', 'indices': [210, 233]}, {'text': 'youtu.be/rWRjm8ydtgc', 'url': 'https://youtu.be/rWRjm8ydtgc', 'tcourl': 'https://t.co/goeAVScL4R', 'indices': [256, 279]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579952784568221696,63d272084416ea26bb4a7623,2022-10-11 21:51:12,1579952784568221696,"Ce soir dès 20h c'est le retour de COMPLOT INC. avec KEN PEREIRA.  Le sujet:  l'Ukraine: 53ème état de la CIA.  Pour savoir ce qui se passe vraiment, c'est Lux Média!

luxmedia.info/emissions/comp…

sur Youtube:  youtu.be/s7bLRW5U_HM",2824710679,AndrePitre_LUX,5,[],"Ce soir dès 20h c'est le retour de COMPLOT INC. avec KEN PEREIRA.  Le sujet:  l'Ukraine: 53ème état de la CIA.  Pour savoir ce qui se passe vraiment, c'est Lux Média!

luxmedia.info/emissions/comp…

sur Youtube:  youtu.be/s7bLRW5U_HM",17,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/comp…', 'url': 'https://luxmedia.info/emissions/complot-inc-avec-ken-pereira-l-ukraine-53eme-etat-de-la-cia', 'tcourl': 'https://t.co/Sd2gkxIdED', 'indices': [168, 191]}, {'text': 'youtu.be/s7bLRW5U_HM', 'url': 'https://youtu.be/s7bLRW5U_HM', 'tcourl': 'https://t.co/lNbB86eVQR', 'indices': [207, 230]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579952444158926850,63d272084416ea26bb4a7624,2022-10-11 21:49:51,1579952444158926850,"Ne manquez pas LE CANDIDAT avec Gilbert Thibodeau tantôt à 19h.  Le sujet de ce soir:  Les Midterms 2022. @GThibodeau_Mtl 

youtu.be/yKmHEW5LI0s",2824710679,AndrePitre_LUX,1,[],"Ne manquez pas LE CANDIDAT avec Gilbert Thibodeau tantôt à 19h.  Le sujet de ce soir:  Les Midterms 2022. @GThibodeau_Mtl 

youtu.be/yKmHEW5LI0s",3,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'GThibodeau_Mtl', 'id': 180775610, 'displayname': 'Gilbert Thibodeau'}]",[],[],"[{'text': 'youtu.be/yKmHEW5LI0s', 'url': 'https://youtu.be/yKmHEW5LI0s', 'tcourl': 'https://t.co/GRz7OEqck1', 'indices': [124, 147]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579663902744653825,63d272084416ea26bb4a7625,2022-10-11 02:43:17,1579663902744653825,les camionneurs d'extrême droite???  vraiment Guy???,2824710679,AndrePitre_LUX,19,[],les camionneurs d'extrême droite???  vraiment Guy???,60,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],[],,[],,
https://twitter.com/AndrePitre_LUX/status/1579615600653250561,63d272084416ea26bb4a7626,2022-10-10 23:31:21,1579615600653250561,"Demain soir à 20h c'est le retour de COMPLOT INC. avec KEN PEREIRA.  Le sujet:  l'Ukraine: 53ème état de la CIA. @espn06873682 

luxmedia.info/emissions/comp…

sur Youtube:  youtu.be/s7bLRW5U_HM https://t.co/aDV1eYi5AC",2824710679,AndrePitre_LUX,9,['https://pbs.twimg.com/media/Fevr-TCWYAklqat?format=jpg&name=large'],"Demain soir à 20h c'est le retour de COMPLOT INC. avec KEN PEREIRA.  Le sujet:  l'Ukraine: 53ème état de la CIA. @espn06873682 

luxmedia.info/emissions/comp…

sur Youtube:  youtu.be/s7bLRW5U_HM https://t.co/aDV1eYi5AC",18,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'espn06873682', 'id': 1356233133264433153, 'displayname': 'ken pereira'}]",[],[],"[{'text': 'luxmedia.info/emissions/comp…', 'url': 'https://luxmedia.info/emissions/complot-inc-avec-ken-pereira-l-ukraine-53eme-etat-de-la-cia', 'tcourl': 'https://t.co/Sd2gkxraCD', 'indices': [129, 152]}, {'text': 'youtu.be/s7bLRW5U_HM', 'url': 'https://youtu.be/s7bLRW5U_HM', 'tcourl': 'https://t.co/lNbB85XSOR', 'indices': [168, 191]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579597824177897472,63d272084416ea26bb4a7627,2022-10-10 22:20:43,1579597824177897472,"Ne manquez pas l'émission MÉZANMI!!! avec Mireille Rose tantôt à 19h.  Le sujet:  les postes de polices chinois illégaux en sol canadien.

luxmedia.info/emissions/meza…

sur Youtube: youtu.be/_UFym9K7zjI https://t.co/BJgRAXunu5",2824710679,AndrePitre_LUX,5,['https://pbs.twimg.com/media/Fevb11dXgAAtWO3?format=jpg&name=large'],"Ne manquez pas l'émission MÉZANMI!!! avec Mireille Rose tantôt à 19h.  Le sujet:  les postes de polices chinois illégaux en sol canadien.

luxmedia.info/emissions/meza…

sur Youtube: youtu.be/_UFym9K7zjI https://t.co/BJgRAXunu5",7,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/meza…', 'url': 'https://luxmedia.info/emissions/mezanmi-10-10-2022-des-postes-de-police-chinois-illegaux-en-sol-canadien', 'tcourl': 'https://t.co/XQKZtljbSy', 'indices': [139, 162]}, {'text': 'youtu.be/_UFym9K7zjI', 'url': 'https://youtu.be/_UFym9K7zjI', 'tcourl': 'https://t.co/sjfkoddsE9', 'indices': [177, 200]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579552837805436929,63d272084416ea26bb4a7628,2022-10-10 19:21:57,1579552837805436929,"Intéressante entrevue avec Eric Le Ray et Chloé-Anne Touma, rédactrice en chef de CScience, sur l'intelligence artificielle.

luxmedia.info/emissions/occi… https://t.co/WT7ZeaUoX0",2824710679,AndrePitre_LUX,2,['https://pbs.twimg.com/media/Feuy6ouXEBI-I65?format=jpg&name=large'],"Intéressante entrevue avec Eric Le Ray et Chloé-Anne Touma, rédactrice en chef de CScience, sur l'intelligence artificielle.

luxmedia.info/emissions/occi… https://t.co/WT7ZeaUoX0",4,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/occi…', 'url': 'https://luxmedia.info/emissions/occident-l-intelligence-artificielle-avec-chloe-anne-touma-de-cscience', 'tcourl': 'https://t.co/pTFxaCxCjJ', 'indices': [126, 149]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579543944597499904,63d272084416ea26bb4a7629,2022-10-10 18:46:37,1579543944597499904,"Ne manquez pas l'émission DISSIDENCE avec Julie Lévesque tantôt à 17h.  Elle reçoit Myriam Bohémier et Louis-Olivier Fontaine.  Ces avocats dédenfent les professionnels suspendus par leurs ordres pour crime de dire la vérité.

luxmedia.info/emissions/diss… https://t.co/GvazA1PCNw",2824710679,AndrePitre_LUX,12,['https://pbs.twimg.com/media/Feuq0lTWAAshOAf?format=jpg&name=large'],"Ne manquez pas l'émission DISSIDENCE avec Julie Lévesque tantôt à 17h.  Elle reçoit Myriam Bohémier et Louis-Olivier Fontaine.  Ces avocats dédenfent les professionnels suspendus par leurs ordres pour crime de dire la vérité.

luxmedia.info/emissions/diss… https://t.co/GvazA1PCNw",27,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/diss…', 'url': 'https://luxmedia.info/emissions/dissidence-avec-julie-levesque-les-professionnels-museles-par-leurs-ordres-avec-myriam-bohemier-et-louis-olivier-fontaine', 'tcourl': 'https://t.co/iSotuxbRB6', 'indices': [227, 250]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1579052929608482816,63d272084416ea26bb4a762a,2022-10-09 10:15:30,1579052929608482816,Mon système immunitaire fonctionne très bien sa n’a ton venin merci beaucoup. Et pourquoi un système immunitaire aurait-il besoin d’être rechargé?,2824710679,AndrePitre_LUX,20,[],Mon système immunitaire fonctionne très bien sa n’a ton venin merci beaucoup. Et pourquoi un système immunitaire aurait-il besoin d’être rechargé?,101,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twitter for iPhone,[],[],[],[],,[],,
https://twitter.com/AndrePitre_LUX/status/1578470766248878080,63d272084416ea26bb4a762b,2022-10-07 19:42:11,1578470766248878080,Vous n'êtes pas malade.  Vous êtes empoisonné.,2824710679,AndrePitre_LUX,25,[],Vous n'êtes pas malade.  Vous êtes empoisonné.,224,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],[],,[],,
https://twitter.com/AndrePitre_LUX/status/1578461084209451008,63d272084416ea26bb4a762c,2022-10-07 19:03:43,1578461084209451008,"""No one fucks with a Biden"".... sauf....

les marches, les vélos, Poutine, Trump, les fans de NASCAR, les mains invisibles, les télésouffleurs...

snopes.com/fact-check/bid…",2824710679,AndrePitre_LUX,2,[],"""No one fucks with a Biden"".... sauf....

les marches, les vélos, Poutine, Trump, les fans de NASCAR, les mains invisibles, les télésouffleurs...

snopes.com/fact-check/bid…",3,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'snopes.com/fact-check/bid…', 'url': 'https://www.snopes.com/fact-check/biden-desantis-hot-mic/', 'tcourl': 'https://t.co/3mQ27BEzxv', 'indices': [147, 170]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1578459273587486720,63d272084416ea26bb4a762d,2022-10-07 18:56:31,1578459273587486720,"Les médias camoufflent le plus gros scandale pharmaceutique possiblement de l'histoire de l'humanité.  Il faut absolument que vous informiez votre entourage.

rumble.com/v1n0m1k-scanda…",2824710679,AndrePitre_LUX,94,[],"Les médias camoufflent le plus gros scandale pharmaceutique possiblement de l'histoire de l'humanité.  Il faut absolument que vous informiez votre entourage.

rumble.com/v1n0m1k-scanda…",113,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'rumble.com/v1n0m1k-scanda…', 'url': 'https://rumble.com/v1n0m1k-scandale-v-safe-le-cdc-a-cach-la-catastrophe-vaccinale-pendant-plus-dun-an.html', 'tcourl': 'https://t.co/sZec30ixZS', 'indices': [159, 182]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1578434158702886913,63d272084416ea26bb4a762e,2022-10-07 17:16:43,1578434158702886913,"Il y a 3 ans, Aleck Loiselle faisait cette réflexion sur le vote proportionnel.  C'est pas parce que tno parti perd qu'il faut changer tout le système.

luxmedia.info/emissions/alec…",2824710679,AndrePitre_LUX,2,[],"Il y a 3 ans, Aleck Loiselle faisait cette réflexion sur le vote proportionnel.  C'est pas parce que tno parti perd qu'il faut changer tout le système.

luxmedia.info/emissions/alec…",6,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/alec…', 'url': 'https://luxmedia.info/emissions/aleck-loiselle-le-mythe-du-scrutin-proportionnel', 'tcourl': 'https://t.co/MHHCnWOGgf', 'indices': [153, 176]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1578377212587384834,63d272084416ea26bb4a762f,2022-10-07 13:30:26,1578377212587384834,"Je serai en direct à MIDI pour mon émission de réinformation.  Scandale V-Safe:  ce que les big pharmas et les gouvernements savent mais vous cachent - ce n'est que la pointe du iceberg, préparez-vous!

luxmedia.info/emissions/rein…

GRATUITEMENT SUR YOUTUBE: youtu.be/8AvFN2IVxSM https://t.co/v6aocZZ7hP",2824710679,AndrePitre_LUX,6,['https://pbs.twimg.com/media/FeeFsNMWAAA9xQo?format=jpg&name=large'],"Je serai en direct à MIDI pour mon émission de réinformation.  Scandale V-Safe:  ce que les big pharmas et les gouvernements savent mais vous cachent - ce n'est que la pointe du iceberg, préparez-vous!

luxmedia.info/emissions/rein…

GRATUITEMENT SUR YOUTUBE: youtu.be/8AvFN2IVxSM https://t.co/v6aocZZ7hP",11,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/rein…', 'url': 'https://luxmedia.info/emissions/reinformation-07-10-2022-scandale-v-safe-ce-que-les-pharmas-et-les-gouvernements-nous-cachent', 'tcourl': 'https://t.co/dLa3w4MGGJ', 'indices': [203, 226]}, {'text': 'youtu.be/8AvFN2IVxSM', 'url': 'https://youtu.be/8AvFN2IVxSM', 'tcourl': 'https://t.co/QnCm4lHhet', 'indices': [254, 277]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1578342372299001856,63d272084416ea26bb4a7630,2022-10-07 11:12:00,1578342372299001856,@StephaneERoy Les bibites à patates sont nos amies.,2824710679,AndrePitre_LUX,0,[],@StephaneERoy Les bibites à patates sont nos amies.,10,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twitter for iPhone,"[{'username': 'StephaneERoy', 'id': 105523496, 'displayname': 'Stephane E. Roy'}]",[],[],[],1.5780089052670034e+18,"[{'username': 'StephaneERoy', 'id': 105523496, 'displayname': 'Stephane E. Roy', 'rawDescription': None, 'renderedDescription': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'protected': None}]",,
https://twitter.com/AndrePitre_LUX/status/1578336506863050752,63d272084416ea26bb4a7631,2022-10-07 10:48:41,1578336506863050752,Ceci est un message enregistré,2824710679,AndrePitre_LUX,3,[],Ceci est un message enregistré,17,fr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twitter for iPhone,[],[],[],[],,[],,
https://twitter.com/AndrePitre_LUX/status/1578107834092425228,63d272084416ea26bb4a7632,2022-10-06 19:40:02,1578107834092425228,@rateaupolqc @Jefffillion @MisterWhiteRP @danielle_crete @andrearthurciel L'intégrale ici:  luxmedia.info/emissions/38386 https://t.co/TYbUgtViZJ,2824710679,AndrePitre_LUX,0,['https://pbs.twimg.com/media/FeaQswCXEBIjHCM?format=jpg&name=large'],@rateaupolqc @Jefffillion @MisterWhiteRP @danielle_crete @andrearthurciel L'intégrale ici:  luxmedia.info/emissions/38386 https://t.co/TYbUgtViZJ,0,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'Jefffillion', 'id': 733407735434248192, 'displayname': '🏴\u200d☠️Jeff Fillion🏴\u200d☠️'}, {'username': 'MisterWhiteRP', 'id': 1108138812818051073, 'displayname': 'Mister White'}, {'username': 'danielle_crete', 'id': 1324550375928639489, 'displayname': '🏴\u200d☠️ Danielle Crete 🏴\u200d☠️'}, {'username': 'andrearthurciel', 'id': 1425104009996685321, 'displayname': 'André Arthur Live du Paradis'}]",[],[],"[{'text': 'luxmedia.info/emissions/38386', 'url': 'https://luxmedia.info/emissions/38386', 'tcourl': 'https://t.co/efQhWasEmi', 'indices': [92, 115]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1578025202839011328,63d272084416ea26bb4a7633,2022-10-06 14:11:41,1578025202839011328,"Je serai en direct à MIDI pour mon émission de réinformation.  Aujourd'hui: à quoi peut-on s'attendre suite à la réélection sans équivoque de François Legault?

luxmedia.info/emissions/rein…

MAINTENANT GRATUIT SUR YOUTUBE!: youtu.be/BSQ5sYdWJFc",2824710679,AndrePitre_LUX,4,[],"Je serai en direct à MIDI pour mon émission de réinformation.  Aujourd'hui: à quoi peut-on s'attendre suite à la réélection sans équivoque de François Legault?

luxmedia.info/emissions/rein…

MAINTENANT GRATUIT SUR YOUTUBE!: youtu.be/BSQ5sYdWJFc",8,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],"[{'text': 'luxmedia.info/emissions/rein…', 'url': 'https://luxmedia.info/emissions/reinformation-06-10-2022-reelection-de-legault-que-le-nettoyage-commence', 'tcourl': 'https://t.co/0bsAfK7Qml', 'indices': [161, 184]}, {'text': 'youtu.be/BSQ5sYdWJFc', 'url': 'https://youtu.be/BSQ5sYdWJFc', 'tcourl': 'https://t.co/4nkadNzviM', 'indices': [219, 242]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1577731715979776032,63d272084416ea26bb4a7634,2022-10-05 18:45:28,1577731715979776032,"Les chiffres ne mentent pas.  Eric Duhaime a besoin des médias indépendants. @E_Duhaime 

odysee.com/@lestu-dio:d/e… https://t.co/7SibmvyNwU",2824710679,AndrePitre_LUX,10,['https://pbs.twimg.com/media/FeU6ldcXkAcVZzX?format=jpg&name=large'],"Les chiffres ne mentent pas.  Eric Duhaime a besoin des médias indépendants. @E_Duhaime 

odysee.com/@lestu-dio:d/e… https://t.co/7SibmvyNwU",66,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,"[{'username': 'E_Duhaime', 'id': 172395137, 'displayname': 'Eric Duhaime'}]",[],[],"[{'text': 'odysee.com/@lestu-dio:d/e…', 'url': 'https://odysee.com/@lestu-dio:d/extrait05102022a:4?r=FVpYZh3V9Jyfogomzpr7mrEXEJpYpvxr', 'tcourl': 'https://t.co/E5gaJ2xZdy', 'indices': [90, 113]}]",,[],,
https://twitter.com/AndrePitre_LUX/status/1577727049212596265,63d272084416ea26bb4a7635,2022-10-05 18:26:55,1577727049212596265,"Cette année à l'Halloween, je ne donne pas de bonbons.  Je donne des clé USB déguisées en chocolat avec mes émissions de réinformation dessus. https://t.co/K9kKPRF9ob",2824710679,AndrePitre_LUX,20,['https://pbs.twimg.com/media/FeU2WEcXkAMu9G4?format=jpg&name=large'],"Cette année à l'Halloween, je ne donne pas de bonbons.  Je donne des clé USB déguisées en chocolat avec mes émissions de réinformation dessus. https://t.co/K9kKPRF9ob",136,fr,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Twitter Web App,[],[],[],[],,[],,
